train_number,line_number,current_timestamp,current_station,current_passenger,next_station,next_station_time_arrived
2_120,2,2024-01-01 18:00:00,2,0,3,2024-01-01 18:06:00
2_120,2,2024-01-01 18:06:00,3,0,4,2024-01-01 18:12:00
2_120,2,2024-01-01 18:12:00,4,0,5,2024-01-01 18:18:00
2_120,2,2024-01-01 18:18:00,5,0,6,2024-01-01 18:24:00
2_120,2,2024-01-01 18:24:00,6,0,0,0
3_120,3,2024-01-01 17:54:00,1,0,2,2024-01-01 18:00:00
3_120,3,2024-01-01 18:00:00,2,0,3,2024-01-01 18:06:00
3_120,3,2024-01-01 18:06:00,3,0,4,2024-01-01 18:12:00
3_120,3,2024-01-01 18:12:00,4,0,5,2024-01-01 18:18:00
3_120,3,2024-01-01 18:18:00,5,0,6,2024-01-01 18:24:00
3_120,3,2024-01-01 18:24:00,6,0,0,0
4_120,4,2024-01-01 17:54:00,1,0,2,2024-01-01 18:00:00
4_120,4,2024-01-01 18:00:00,2,0,3,2024-01-01 18:06:00
4_120,4,2024-01-01 18:06:00,3,0,4,2024-01-01 18:12:00
4_120,4,2024-01-01 18:12:00,4,0,5,2024-01-01 18:18:00
4_120,4,2024-01-01 18:18:00,5,0,6,2024-01-01 18:24:00
4_120,4,2024-01-01 18:24:00,6,0,0,0
1_121,1,2024-01-01 18:00:00,1,0,2,2024-01-01 18:06:00
1_121,1,2024-01-01 18:06:00,2,0,3,2024-01-01 18:12:00
1_121,1,2024-01-01 18:12:00,3,0,4,2024-01-01 18:18:00
1_121,1,2024-01-01 18:18:00,4,0,5,2024-01-01 18:24:00
1_121,1,2024-01-01 18:24:00,5,0,6,2024-01-01 18:30:00
1_121,1,2024-01-01 18:30:00,6,0,0,0
2_121,2,2024-01-01 18:00:00,1,0,2,2024-01-01 18:06:00
2_121,2,2024-01-01 18:06:00,2,0,3,2024-01-01 18:12:00
2_121,2,2024-01-01 18:12:00,3,0,4,2024-01-01 18:18:00
2_121,2,2024-01-01 18:18:00,4,0,5,2024-01-01 18:24:00
2_121,2,2024-01-01 18:24:00,5,0,6,2024-01-01 18:30:00
2_121,2,2024-01-01 18:30:00,6,0,0,0
3_121,3,2024-01-01 18:00:00,1,0,2,2024-01-01 18:06:00
3_121,3,2024-01-01 18:06:00,2,0,3,2024-01-01 18:12:00
3_121,3,2024-01-01 18:12:00,3,0,4,2024-01-01 18:18:00
3_121,3,2024-01-01 18:18:00,4,0,5,2024-01-01 18:24:00
3_121,3,2024-01-01 18:24:00,5,0,6,2024-01-01 18:30:00
3_121,3,2024-01-01 18:30:00,6,0,0,0
4_121,4,2024-01-01 18:00:00,1,0,2,2024-01-01 18:06:00
4_121,4,2024-01-01 18:06:00,2,0,3,2024-01-01 18:12:00
4_121,4,2024-01-01 18:12:00,3,0,4,2024-01-01 18:18:00
4_121,4,2024-01-01 18:18:00,4,0,5,2024-01-01 18:24:00
4_121,4,2024-01-01 18:24:00,5,0,6,2024-01-01 18:30:00
4_121,4,2024-01-01 18:30:00,6,0,0,0
1_122,1,2024-01-01 18:06:00,1,0,2,2024-01-01 18:12:00
1_122,1,2024-01-01 18:12:00,2,0,3,2024-01-01 18:18:00
1_122,1,2024-01-01 18:18:00,3,0,4,2024-01-01 18:24:00
1_122,1,2024-01-01 18:24:00,4,0,5,2024-01-01 18:30:00
1_122,1,2024-01-01 18:30:00,5,0,6,2024-01-01 18:36:00
1_122,1,2024-01-01 18:36:00,6,0,0,0
2_122,2,2024-01-01 18:06:00,1,0,2,2024-01-01 18:12:00
2_122,2,2024-01-01 18:12:00,2,0,3,2024-01-01 18:18:00
2_122,2,2024-01-01 18:18:00,3,0,4,2024-01-01 18:24:00
2_122,2,2024-01-01 18:24:00,4,0,5,2024-01-01 18:30:00
2_122,2,2024-01-01 18:30:00,5,0,6,2024-01-01 18:36:00
2_122,2,2024-01-01 18:36:00,6,0,0,0
3_122,3,2024-01-01 18:06:00,1,0,2,2024-01-01 18:12:00
3_122,3,2024-01-01 18:12:00,2,0,3,2024-01-01 18:18:00
3_122,3,2024-01-01 18:18:00,3,0,4,2024-01-01 18:24:00
3_122,3,2024-01-01 18:24:00,4,0,5,2024-01-01 18:30:00
3_122,3,2024-01-01 18:30:00,5,0,6,2024-01-01 18:36:00
3_122,3,2024-01-01 18:36:00,6,0,0,0
4_122,4,2024-01-01 18:06:00,1,0,2,2024-01-01 18:12:00
4_122,4,2024-01-01 18:12:00,2,0,3,2024-01-01 18:18:00
4_122,4,2024-01-01 18:18:00,3,0,4,2024-01-01 18:24:00
4_122,4,2024-01-01 18:24:00,4,0,5,2024-01-01 18:30:00
4_122,4,2024-01-01 18:30:00,5,0,6,2024-01-01 18:36:00
4_122,4,2024-01-01 18:36:00,6,0,0,0
1_123,1,2024-01-01 18:12:00,1,0,2,2024-01-01 18:18:00
1_123,1,2024-01-01 18:18:00,2,0,3,2024-01-01 18:24:00
1_123,1,2024-01-01 18:24:00,3,0,4,2024-01-01 18:30:00
1_123,1,2024-01-01 18:30:00,4,0,5,2024-01-01 18:36:00
1_123,1,2024-01-01 18:36:00,5,0,6,2024-01-01 18:42:00
1_123,1,2024-01-01 18:42:00,6,0,0,0
2_123,2,2024-01-01 18:12:00,1,0,2,2024-01-01 18:18:00
2_123,2,2024-01-01 18:18:00,2,0,3,2024-01-01 18:24:00
2_123,2,2024-01-01 18:24:00,3,0,4,2024-01-01 18:30:00
2_123,2,2024-01-01 18:30:00,4,0,5,2024-01-01 18:36:00
2_123,2,2024-01-01 18:36:00,5,0,6,2024-01-01 18:42:00
2_123,2,2024-01-01 18:42:00,6,0,0,0
3_123,3,2024-01-01 18:12:00,1,0,2,2024-01-01 18:18:00
3_123,3,2024-01-01 18:18:00,2,0,3,2024-01-01 18:24:00
3_123,3,2024-01-01 18:24:00,3,0,4,2024-01-01 18:30:00
3_123,3,2024-01-01 18:30:00,4,0,5,2024-01-01 18:36:00
3_123,3,2024-01-01 18:36:00,5,0,6,2024-01-01 18:42:00
3_123,3,2024-01-01 18:42:00,6,0,0,0
4_123,4,2024-01-01 18:12:00,1,0,2,2024-01-01 18:18:00
4_123,4,2024-01-01 18:18:00,2,0,3,2024-01-01 18:24:00
4_123,4,2024-01-01 18:24:00,3,0,4,2024-01-01 18:30:00
4_123,4,2024-01-01 18:30:00,4,0,5,2024-01-01 18:36:00
4_123,4,2024-01-01 18:36:00,5,0,6,2024-01-01 18:42:00
4_123,4,2024-01-01 18:42:00,6,0,0,0
1_124,1,2024-01-01 18:18:00,1,0,2,2024-01-01 18:24:00
1_124,1,2024-01-01 18:24:00,2,0,3,2024-01-01 18:30:00
1_124,1,2024-01-01 18:30:00,3,0,4,2024-01-01 18:36:00
1_124,1,2024-01-01 18:36:00,4,0,5,2024-01-01 18:42:00
1_124,1,2024-01-01 18:42:00,5,0,6,2024-01-01 18:48:00
1_124,1,2024-01-01 18:48:00,6,0,0,0
2_124,2,2024-01-01 18:18:00,1,0,2,2024-01-01 18:24:00
2_124,2,2024-01-01 18:24:00,2,0,3,2024-01-01 18:30:00
2_124,2,2024-01-01 18:30:00,3,0,4,2024-01-01 18:36:00
2_124,2,2024-01-01 18:36:00,4,0,5,2024-01-01 18:42:00
2_124,2,2024-01-01 18:42:00,5,0,6,2024-01-01 18:48:00
2_124,2,2024-01-01 18:48:00,6,0,0,0
3_124,3,2024-01-01 18:18:00,1,0,2,2024-01-01 18:24:00
3_124,3,2024-01-01 18:24:00,2,0,3,2024-01-01 18:30:00
3_124,3,2024-01-01 18:30:00,3,0,4,2024-01-01 18:36:00
3_124,3,2024-01-01 18:36:00,4,0,5,2024-01-01 18:42:00
3_124,3,2024-01-01 18:42:00,5,0,6,2024-01-01 18:48:00
3_124,3,2024-01-01 18:48:00,6,0,0,0
4_124,4,2024-01-01 18:18:00,1,0,2,2024-01-01 18:24:00
4_124,4,2024-01-01 18:24:00,2,0,3,2024-01-01 18:30:00
4_124,4,2024-01-01 18:30:00,3,0,4,2024-01-01 18:36:00
4_124,4,2024-01-01 18:36:00,4,0,5,2024-01-01 18:42:00
4_124,4,2024-01-01 18:42:00,5,0,6,2024-01-01 18:48:00
4_124,4,2024-01-01 18:48:00,6,0,0,0
1_125,1,2024-01-01 18:24:00,1,0,2,2024-01-01 18:30:00
1_125,1,2024-01-01 18:30:00,2,0,3,2024-01-01 18:36:00
1_125,1,2024-01-01 18:36:00,3,0,4,2024-01-01 18:42:00
1_125,1,2024-01-01 18:42:00,4,0,5,2024-01-01 18:48:00
1_125,1,2024-01-01 18:48:00,5,0,6,2024-01-01 18:54:00
1_125,1,2024-01-01 18:54:00,6,0,0,0
2_125,2,2024-01-01 18:24:00,1,0,2,2024-01-01 18:30:00
2_125,2,2024-01-01 18:30:00,2,0,3,2024-01-01 18:36:00
2_125,2,2024-01-01 18:36:00,3,0,4,2024-01-01 18:42:00
2_125,2,2024-01-01 18:42:00,4,0,5,2024-01-01 18:48:00
2_125,2,2024-01-01 18:48:00,5,0,6,2024-01-01 18:54:00
2_125,2,2024-01-01 18:54:00,6,0,0,0
3_125,3,2024-01-01 18:24:00,1,0,2,2024-01-01 18:30:00
3_125,3,2024-01-01 18:30:00,2,0,3,2024-01-01 18:36:00
3_125,3,2024-01-01 18:36:00,3,0,4,2024-01-01 18:42:00
3_125,3,2024-01-01 18:42:00,4,0,5,2024-01-01 18:48:00
3_125,3,2024-01-01 18:48:00,5,0,6,2024-01-01 18:54:00
3_125,3,2024-01-01 18:54:00,6,0,0,0
4_125,4,2024-01-01 18:24:00,1,0,2,2024-01-01 18:30:00
4_125,4,2024-01-01 18:30:00,2,0,3,2024-01-01 18:36:00
4_125,4,2024-01-01 18:36:00,3,0,4,2024-01-01 18:42:00
4_125,4,2024-01-01 18:42:00,4,0,5,2024-01-01 18:48:00
4_125,4,2024-01-01 18:48:00,5,0,6,2024-01-01 18:54:00
4_125,4,2024-01-01 18:54:00,6,0,0,0
1_126,1,2024-01-01 18:30:00,1,0,2,2024-01-01 18:36:00
1_126,1,2024-01-01 18:36:00,2,0,3,2024-01-01 18:42:00
1_126,1,2024-01-01 18:42:00,3,0,4,2024-01-01 18:48:00
1_126,1,2024-01-01 18:48:00,4,0,5,2024-01-01 18:54:00
1_126,1,2024-01-01 18:54:00,5,0,6,2024-01-01 19:00:00
1_126,1,2024-01-01 19:00:00,6,0,0,0
2_126,2,2024-01-01 18:30:00,1,0,2,2024-01-01 18:36:00
2_126,2,2024-01-01 18:36:00,2,0,3,2024-01-01 18:42:00
2_126,2,2024-01-01 18:42:00,3,0,4,2024-01-01 18:48:00
2_126,2,2024-01-01 18:48:00,4,0,5,2024-01-01 18:54:00
2_126,2,2024-01-01 18:54:00,5,0,6,2024-01-01 19:00:00
2_126,2,2024-01-01 19:00:00,6,0,0,0
3_126,3,2024-01-01 18:30:00,1,0,2,2024-01-01 18:36:00
3_126,3,2024-01-01 18:36:00,2,0,3,2024-01-01 18:42:00
3_126,3,2024-01-01 18:42:00,3,0,4,2024-01-01 18:48:00
3_126,3,2024-01-01 18:48:00,4,0,5,2024-01-01 18:54:00
3_126,3,2024-01-01 18:54:00,5,0,6,2024-01-01 19:00:00
3_126,3,2024-01-01 19:00:00,6,0,0,0
4_126,4,2024-01-01 18:30:00,1,0,2,2024-01-01 18:36:00
4_126,4,2024-01-01 18:36:00,2,0,3,2024-01-01 18:42:00
4_126,4,2024-01-01 18:42:00,3,0,4,2024-01-01 18:48:00
4_126,4,2024-01-01 18:48:00,4,0,5,2024-01-01 18:54:00
4_126,4,2024-01-01 18:54:00,5,0,6,2024-01-01 19:00:00
4_126,4,2024-01-01 19:00:00,6,0,0,0
1_127,1,2024-01-01 18:36:00,1,0,2,2024-01-01 18:42:00
1_127,1,2024-01-01 18:42:00,2,0,3,2024-01-01 18:48:00
1_127,1,2024-01-01 18:48:00,3,0,4,2024-01-01 18:54:00
1_127,1,2024-01-01 18:54:00,4,0,5,2024-01-01 19:00:00
1_127,1,2024-01-01 19:00:00,5,0,6,2024-01-01 19:06:00
1_127,1,2024-01-01 19:06:00,6,0,0,0
2_127,2,2024-01-01 18:36:00,1,0,2,2024-01-01 18:42:00
2_127,2,2024-01-01 18:42:00,2,0,3,2024-01-01 18:48:00
2_127,2,2024-01-01 18:48:00,3,0,4,2024-01-01 18:54:00
2_127,2,2024-01-01 18:54:00,4,0,5,2024-01-01 19:00:00
2_127,2,2024-01-01 19:00:00,5,0,6,2024-01-01 19:06:00
2_127,2,2024-01-01 19:06:00,6,0,0,0
3_127,3,2024-01-01 18:36:00,1,0,2,2024-01-01 18:42:00
3_127,3,2024-01-01 18:42:00,2,0,3,2024-01-01 18:48:00
3_127,3,2024-01-01 18:48:00,3,0,4,2024-01-01 18:54:00
3_127,3,2024-01-01 18:54:00,4,0,5,2024-01-01 19:00:00
3_127,3,2024-01-01 19:00:00,5,0,6,2024-01-01 19:06:00
3_127,3,2024-01-01 19:06:00,6,0,0,0
4_127,4,2024-01-01 18:36:00,1,0,2,2024-01-01 18:42:00
4_127,4,2024-01-01 18:42:00,2,0,3,2024-01-01 18:48:00
4_127,4,2024-01-01 18:48:00,3,0,4,2024-01-01 18:54:00
4_127,4,2024-01-01 18:54:00,4,0,5,2024-01-01 19:00:00
4_127,4,2024-01-01 19:00:00,5,0,6,2024-01-01 19:06:00
4_127,4,2024-01-01 19:06:00,6,0,0,0
1_128,1,2024-01-01 18:42:00,1,0,2,2024-01-01 18:48:00
1_128,1,2024-01-01 18:48:00,2,0,3,2024-01-01 18:54:00
1_128,1,2024-01-01 18:54:00,3,0,4,2024-01-01 19:00:00
1_128,1,2024-01-01 19:00:00,4,0,5,2024-01-01 19:06:00
1_128,1,2024-01-01 19:06:00,5,0,6,2024-01-01 19:12:00
1_128,1,2024-01-01 19:12:00,6,0,0,0
2_128,2,2024-01-01 18:42:00,1,0,2,2024-01-01 18:48:00
2_128,2,2024-01-01 18:48:00,2,0,3,2024-01-01 18:54:00
2_128,2,2024-01-01 18:54:00,3,0,4,2024-01-01 19:00:00
2_128,2,2024-01-01 19:00:00,4,0,5,2024-01-01 19:06:00
2_128,2,2024-01-01 19:06:00,5,0,6,2024-01-01 19:12:00
2_128,2,2024-01-01 19:12:00,6,0,0,0
3_128,3,2024-01-01 18:42:00,1,0,2,2024-01-01 18:48:00
3_128,3,2024-01-01 18:48:00,2,0,3,2024-01-01 18:54:00
3_128,3,2024-01-01 18:54:00,3,0,4,2024-01-01 19:00:00
3_128,3,2024-01-01 19:00:00,4,0,5,2024-01-01 19:06:00
3_128,3,2024-01-01 19:06:00,5,0,6,2024-01-01 19:12:00
3_128,3,2024-01-01 19:12:00,6,0,0,0
4_128,4,2024-01-01 18:42:00,1,0,2,2024-01-01 18:48:00
4_128,4,2024-01-01 18:48:00,2,0,3,2024-01-01 18:54:00
4_128,4,2024-01-01 18:54:00,3,0,4,2024-01-01 19:00:00
4_128,4,2024-01-01 19:00:00,4,0,5,2024-01-01 19:06:00
4_128,4,2024-01-01 19:06:00,5,0,6,2024-01-01 19:12:00
4_128,4,2024-01-01 19:12:00,6,0,0,0
1_129,1,2024-01-01 18:48:00,1,0,2,2024-01-01 18:54:00
1_129,1,2024-01-01 18:54:00,2,0,3,2024-01-01 19:00:00
1_129,1,2024-01-01 19:00:00,3,0,4,2024-01-01 19:06:00
1_129,1,2024-01-01 19:06:00,4,0,5,2024-01-01 19:12:00
1_129,1,2024-01-01 19:12:00,5,0,6,2024-01-01 19:18:00
1_129,1,2024-01-01 19:18:00,6,0,0,0
2_129,2,2024-01-01 18:48:00,1,0,2,2024-01-01 18:54:00
2_129,2,2024-01-01 18:54:00,2,0,3,2024-01-01 19:00:00
2_129,2,2024-01-01 19:00:00,3,0,4,2024-01-01 19:06:00
2_129,2,2024-01-01 19:06:00,4,0,5,2024-01-01 19:12:00
2_129,2,2024-01-01 19:12:00,5,0,6,2024-01-01 19:18:00
2_129,2,2024-01-01 19:18:00,6,0,0,0
3_129,3,2024-01-01 18:48:00,1,0,2,2024-01-01 18:54:00
3_129,3,2024-01-01 18:54:00,2,0,3,2024-01-01 19:00:00
3_129,3,2024-01-01 19:00:00,3,0,4,2024-01-01 19:06:00
3_129,3,2024-01-01 19:06:00,4,0,5,2024-01-01 19:12:00
3_129,3,2024-01-01 19:12:00,5,0,6,2024-01-01 19:18:00
3_129,3,2024-01-01 19:18:00,6,0,0,0
4_129,4,2024-01-01 18:48:00,1,0,2,2024-01-01 18:54:00
4_129,4,2024-01-01 18:54:00,2,0,3,2024-01-01 19:00:00
4_129,4,2024-01-01 19:00:00,3,0,4,2024-01-01 19:06:00
4_129,4,2024-01-01 19:06:00,4,0,5,2024-01-01 19:12:00
4_129,4,2024-01-01 19:12:00,5,0,6,2024-01-01 19:18:00
4_129,4,2024-01-01 19:18:00,6,0,0,0
1_130,1,2024-01-01 18:54:00,1,0,2,2024-01-01 19:00:00
1_130,1,2024-01-01 19:00:00,2,0,3,2024-01-01 19:06:00
1_130,1,2024-01-01 19:06:00,3,0,4,2024-01-01 19:12:00
1_130,1,2024-01-01 19:12:00,4,0,5,2024-01-01 19:18:00
1_130,1,2024-01-01 19:18:00,5,0,6,2024-01-01 19:24:00
1_130,1,2024-01-01 19:24:00,6,0,0,0
2_130,2,2024-01-01 18:54:00,1,0,2,2024-01-01 19:00:00
2_130,2,2024-01-01 19:00:00,2,0,3,2024-01-01 19:06:00
2_130,2,2024-01-01 19:06:00,3,0,4,2024-01-01 19:12:00
2_130,2,2024-01-01 19:12:00,4,0,5,2024-01-01 19:18:00
2_130,2,2024-01-01 19:18:00,5,0,6,2024-01-01 19:24:00
2_130,2,2024-01-01 19:24:00,6,0,0,0
3_130,3,2024-01-01 18:54:00,1,0,2,2024-01-01 19:00:00
3_130,3,2024-01-01 19:00:00,2,0,3,2024-01-01 19:06:00
3_130,3,2024-01-01 19:06:00,3,0,4,2024-01-01 19:12:00
3_130,3,2024-01-01 19:12:00,4,0,5,2024-01-01 19:18:00
3_130,3,2024-01-01 19:18:00,5,0,6,2024-01-01 19:24:00
3_130,3,2024-01-01 19:24:00,6,0,0,0
4_130,4,2024-01-01 18:54:00,1,0,2,2024-01-01 19:00:00
4_130,4,2024-01-01 19:00:00,2,0,3,2024-01-01 19:06:00
4_130,4,2024-01-01 19:06:00,3,0,4,2024-01-01 19:12:00
4_130,4,2024-01-01 19:12:00,4,0,5,2024-01-01 19:18:00
4_130,4,2024-01-01 19:18:00,5,0,6,2024-01-01 19:24:00
4_130,4,2024-01-01 19:24:00,6,0,0,0
1_131,1,2024-01-01 19:00:00,1,0,2,2024-01-01 19:06:00
1_131,1,2024-01-01 19:06:00,2,0,3,2024-01-01 19:12:00
1_131,1,2024-01-01 19:12:00,3,0,4,2024-01-01 19:18:00
1_131,1,2024-01-01 19:18:00,4,0,5,2024-01-01 19:24:00
1_131,1,2024-01-01 19:24:00,5,0,6,2024-01-01 19:30:00
1_131,1,2024-01-01 19:30:00,6,0,0,0
2_131,2,2024-01-01 19:00:00,1,0,2,2024-01-01 19:06:00
2_131,2,2024-01-01 19:06:00,2,0,3,2024-01-01 19:12:00
2_131,2,2024-01-01 19:12:00,3,0,4,2024-01-01 19:18:00
2_131,2,2024-01-01 19:18:00,4,0,5,2024-01-01 19:24:00
2_131,2,2024-01-01 19:24:00,5,0,6,2024-01-01 19:30:00
2_131,2,2024-01-01 19:30:00,6,0,0,0
3_131,3,2024-01-01 19:00:00,1,0,2,2024-01-01 19:06:00
3_131,3,2024-01-01 19:06:00,2,0,3,2024-01-01 19:12:00
3_131,3,2024-01-01 19:12:00,3,0,4,2024-01-01 19:18:00
3_131,3,2024-01-01 19:18:00,4,0,5,2024-01-01 19:24:00
3_131,3,2024-01-01 19:24:00,5,0,6,2024-01-01 19:30:00
3_131,3,2024-01-01 19:30:00,6,0,0,0
4_131,4,2024-01-01 19:00:00,1,0,2,2024-01-01 19:06:00
4_131,4,2024-01-01 19:06:00,2,0,3,2024-01-01 19:12:00
4_131,4,2024-01-01 19:12:00,3,0,4,2024-01-01 19:18:00
4_131,4,2024-01-01 19:18:00,4,0,5,2024-01-01 19:24:00
4_131,4,2024-01-01 19:24:00,5,0,6,2024-01-01 19:30:00
4_131,4,2024-01-01 19:30:00,6,0,0,0
1_132,1,2024-01-01 19:06:00,1,0,2,2024-01-01 19:12:00
1_132,1,2024-01-01 19:12:00,2,0,3,2024-01-01 19:18:00
1_132,1,2024-01-01 19:18:00,3,0,4,2024-01-01 19:24:00
1_132,1,2024-01-01 19:24:00,4,0,5,2024-01-01 19:30:00
1_132,1,2024-01-01 19:30:00,5,0,6,2024-01-01 19:36:00
1_132,1,2024-01-01 19:36:00,6,0,0,0
2_132,2,2024-01-01 19:06:00,1,0,2,2024-01-01 19:12:00
2_132,2,2024-01-01 19:12:00,2,0,3,2024-01-01 19:18:00
2_132,2,2024-01-01 19:18:00,3,0,4,2024-01-01 19:24:00
2_132,2,2024-01-01 19:24:00,4,0,5,2024-01-01 19:30:00
2_132,2,2024-01-01 19:30:00,5,0,6,2024-01-01 19:36:00
2_132,2,2024-01-01 19:36:00,6,0,0,0
3_132,3,2024-01-01 19:06:00,1,0,2,2024-01-01 19:12:00
3_132,3,2024-01-01 19:12:00,2,0,3,2024-01-01 19:18:00
3_132,3,2024-01-01 19:18:00,3,0,4,2024-01-01 19:24:00
3_132,3,2024-01-01 19:24:00,4,0,5,2024-01-01 19:30:00
3_132,3,2024-01-01 19:30:00,5,0,6,2024-01-01 19:36:00
3_132,3,2024-01-01 19:36:00,6,0,0,0
4_132,4,2024-01-01 19:06:00,1,0,2,2024-01-01 19:12:00
4_132,4,2024-01-01 19:12:00,2,0,3,2024-01-01 19:18:00
4_132,4,2024-01-01 19:18:00,3,0,4,2024-01-01 19:24:00
4_132,4,2024-01-01 19:24:00,4,0,5,2024-01-01 19:30:00
4_132,4,2024-01-01 19:30:00,5,0,6,2024-01-01 19:36:00
4_132,4,2024-01-01 19:36:00,6,0,0,0
1_133,1,2024-01-01 19:12:00,1,0,2,2024-01-01 19:18:00
1_133,1,2024-01-01 19:18:00,2,0,3,2024-01-01 19:24:00
1_133,1,2024-01-01 19:24:00,3,0,4,2024-01-01 19:30:00
1_133,1,2024-01-01 19:30:00,4,0,5,2024-01-01 19:36:00
1_133,1,2024-01-01 19:36:00,5,0,6,2024-01-01 19:42:00
1_133,1,2024-01-01 19:42:00,6,0,0,0
2_133,2,2024-01-01 19:12:00,1,0,2,2024-01-01 19:18:00
2_133,2,2024-01-01 19:18:00,2,0,3,2024-01-01 19:24:00
2_133,2,2024-01-01 19:24:00,3,0,4,2024-01-01 19:30:00
2_133,2,2024-01-01 19:30:00,4,0,5,2024-01-01 19:36:00
2_133,2,2024-01-01 19:36:00,5,0,6,2024-01-01 19:42:00
2_133,2,2024-01-01 19:42:00,6,0,0,0
3_133,3,2024-01-01 19:12:00,1,0,2,2024-01-01 19:18:00
3_133,3,2024-01-01 19:18:00,2,0,3,2024-01-01 19:24:00
3_133,3,2024-01-01 19:24:00,3,0,4,2024-01-01 19:30:00
3_133,3,2024-01-01 19:30:00,4,0,5,2024-01-01 19:36:00
3_133,3,2024-01-01 19:36:00,5,0,6,2024-01-01 19:42:00
3_133,3,2024-01-01 19:42:00,6,0,0,0
4_133,4,2024-01-01 19:12:00,1,0,2,2024-01-01 19:18:00
4_133,4,2024-01-01 19:18:00,2,0,3,2024-01-01 19:24:00
4_133,4,2024-01-01 19:24:00,3,0,4,2024-01-01 19:30:00
4_133,4,2024-01-01 19:30:00,4,0,5,2024-01-01 19:36:00
4_133,4,2024-01-01 19:36:00,5,0,6,2024-01-01 19:42:00
4_133,4,2024-01-01 19:42:00,6,0,0,0
1_134,1,2024-01-01 19:18:00,1,0,2,2024-01-01 19:24:00
1_134,1,2024-01-01 19:24:00,2,0,3,2024-01-01 19:30:00
1_134,1,2024-01-01 19:30:00,3,0,4,2024-01-01 19:36:00
1_134,1,2024-01-01 19:36:00,4,0,5,2024-01-01 19:42:00
1_134,1,2024-01-01 19:42:00,5,0,6,2024-01-01 19:48:00
1_134,1,2024-01-01 19:48:00,6,0,0,0
2_134,2,2024-01-01 19:18:00,1,0,2,2024-01-01 19:24:00
2_134,2,2024-01-01 19:24:00,2,0,3,2024-01-01 19:30:00
2_134,2,2024-01-01 19:30:00,3,0,4,2024-01-01 19:36:00
2_134,2,2024-01-01 19:36:00,4,0,5,2024-01-01 19:42:00
2_134,2,2024-01-01 19:42:00,5,0,6,2024-01-01 19:48:00
2_134,2,2024-01-01 19:48:00,6,0,0,0
3_134,3,2024-01-01 19:18:00,1,0,2,2024-01-01 19:24:00
3_134,3,2024-01-01 19:24:00,2,0,3,2024-01-01 19:30:00
3_134,3,2024-01-01 19:30:00,3,0,4,2024-01-01 19:36:00
3_134,3,2024-01-01 19:36:00,4,0,5,2024-01-01 19:42:00
3_134,3,2024-01-01 19:42:00,5,0,6,2024-01-01 19:48:00
3_134,3,2024-01-01 19:48:00,6,0,0,0
4_134,4,2024-01-01 19:18:00,1,0,2,2024-01-01 19:24:00
4_134,4,2024-01-01 19:24:00,2,0,3,2024-01-01 19:30:00
4_134,4,2024-01-01 19:30:00,3,0,4,2024-01-01 19:36:00
4_134,4,2024-01-01 19:36:00,4,0,5,2024-01-01 19:42:00
4_134,4,2024-01-01 19:42:00,5,0,6,2024-01-01 19:48:00
4_134,4,2024-01-01 19:48:00,6,0,0,0
1_135,1,2024-01-01 19:24:00,1,0,2,2024-01-01 19:30:00
1_135,1,2024-01-01 19:30:00,2,0,3,2024-01-01 19:36:00
1_135,1,2024-01-01 19:36:00,3,0,4,2024-01-01 19:42:00
1_135,1,2024-01-01 19:42:00,4,0,5,2024-01-01 19:48:00
1_135,1,2024-01-01 19:48:00,5,0,6,2024-01-01 19:54:00
1_135,1,2024-01-01 19:54:00,6,0,0,0
2_135,2,2024-01-01 19:24:00,1,0,2,2024-01-01 19:30:00
2_135,2,2024-01-01 19:30:00,2,0,3,2024-01-01 19:36:00
2_135,2,2024-01-01 19:36:00,3,0,4,2024-01-01 19:42:00
2_135,2,2024-01-01 19:42:00,4,0,5,2024-01-01 19:48:00
2_135,2,2024-01-01 19:48:00,5,0,6,2024-01-01 19:54:00
2_135,2,2024-01-01 19:54:00,6,0,0,0
3_135,3,2024-01-01 19:24:00,1,0,2,2024-01-01 19:30:00
3_135,3,2024-01-01 19:30:00,2,0,3,2024-01-01 19:36:00
3_135,3,2024-01-01 19:36:00,3,0,4,2024-01-01 19:42:00
3_135,3,2024-01-01 19:42:00,4,0,5,2024-01-01 19:48:00
3_135,3,2024-01-01 19:48:00,5,0,6,2024-01-01 19:54:00
3_135,3,2024-01-01 19:54:00,6,0,0,0
4_135,4,2024-01-01 19:24:00,1,0,2,2024-01-01 19:30:00
4_135,4,2024-01-01 19:30:00,2,0,3,2024-01-01 19:36:00
4_135,4,2024-01-01 19:36:00,3,0,4,2024-01-01 19:42:00
4_135,4,2024-01-01 19:42:00,4,0,5,2024-01-01 19:48:00
4_135,4,2024-01-01 19:48:00,5,0,6,2024-01-01 19:54:00
4_135,4,2024-01-01 19:54:00,6,0,0,0
1_136,1,2024-01-01 19:30:00,1,0,2,2024-01-01 19:36:00
1_136,1,2024-01-01 19:36:00,2,0,3,2024-01-01 19:42:00
1_136,1,2024-01-01 19:42:00,3,0,4,2024-01-01 19:48:00
1_136,1,2024-01-01 19:48:00,4,0,5,2024-01-01 19:54:00
1_136,1,2024-01-01 19:54:00,5,0,6,2024-01-01 20:00:00
1_136,1,2024-01-01 20:00:00,6,0,0,0
2_136,2,2024-01-01 19:30:00,1,0,2,2024-01-01 19:36:00
2_136,2,2024-01-01 19:36:00,2,0,3,2024-01-01 19:42:00
